name|time|category|group|subgroup|ingredients|products
red-wire-recycling|0.0625|recycling|other|other|[{"type":"item","name":"red-wire","amount":1}]|[{"type":"item","name":"red-wire","amount":1}]
refined-concrete-recycling|0.9375|recycling|other|other|[{"type":"item","name":"refined-concrete","amount":1}]|[{"type":"item","name":"concrete","amount":0},{"type":"item","name":"iron-stick","amount":0},{"type":"item","name":"steel-plate","amount":0}]
repair-pack-recycling|0.0625|recycling|other|other|[{"type":"item","name":"repair-pack","amount":1}]|[{"type":"item","name":"electronic-circuit","amount":0},{"type":"item","name":"iron-gear-wheel","amount":0}]
requester-chest-recycling|0.0625|recycling|other|other|[{"type":"item","name":"requester-chest","amount":1}]|[{"type":"item","name":"steel-chest","amount":0},{"type":"item","name":"electronic-circuit","amount":0},{"type":"item","name":"advanced-circuit","amount":0}]
roboport-recycling|0.3125|recycling|other|other|[{"type":"item","name":"roboport","amount":1}]|[{"type":"item","name":"steel-plate","amount":11},{"type":"item","name":"iron-gear-wheel","amount":11},{"type":"item","name":"advanced-circuit","amount":11}]
rocket-launcher-recycling|0.625|recycling|other|other|[{"type":"item","name":"rocket-launcher","amount":1}]|[{"type":"item","name":"iron-plate","amount":1},{"type":"item","name":"iron-gear-wheel","amount":1},{"type":"item","name":"electronic-circuit","amount":1}]
rocket-part-recycling|0.1875|recycling|other|other|[{"type":"item","name":"rocket-part","amount":1}]|[{"type":"item","name":"processing-unit","amount":0},{"type":"item","name":"low-density-structure","amount":0},{"type":"item","name":"rocket-fuel","amount":0}]
rocket-recycling|0.25|recycling|other|other|[{"type":"item","name":"rocket","amount":1}]|[{"type":"item","name":"explosives","amount":0},{"type":"item","name":"iron-plate","amount":0}]
rocket-silo-recycling|1.875|recycling|other|other|[{"type":"item","name":"rocket-silo","amount":1}]|[{"type":"item","name":"steel-plate","amount":250},{"type":"item","name":"concrete","amount":250},{"type":"item","name":"pipe","amount":25},{"type":"item","name":"processing-unit","amount":50},{"type":"item","name":"electric-engine-unit","amount":50}]
rocket-turret-recycling|0.625|recycling|other|other|[{"type":"item","name":"rocket-turret","amount":1}]|[{"type":"item","name":"rocket-launcher","amount":1},{"type":"item","name":"processing-unit","amount":1},{"type":"item","name":"carbon-fiber","amount":5},{"type":"item","name":"steel-plate","amount":5},{"type":"item","name":"iron-gear-wheel","amount":5}]
selector-combinator-recycling|0.0625|recycling|other|other|[{"type":"item","name":"selector-combinator","amount":1}]|[{"type":"item","name":"advanced-circuit","amount":0},{"type":"item","name":"decider-combinator","amount":1}]
shotgun-recycling|0.625|recycling|other|other|[{"type":"item","name":"shotgun","amount":1}]|[{"type":"item","name":"iron-plate","amount":3},{"type":"item","name":"iron-gear-wheel","amount":1},{"type":"item","name":"copper-plate","amount":2},{"type":"item","name":"wood","amount":1}]
shotgun-shell-recycling|0.1875|recycling|other|other|[{"type":"item","name":"shotgun-shell","amount":1}]|[{"type":"item","name":"copper-plate","amount":0},{"type":"item","name":"iron-plate","amount":0}]
slowdown-capsule-recycling|0.5|recycling|other|other|[{"type":"item","name":"slowdown-capsule","amount":1}]|[{"type":"item","name":"steel-plate","amount":0},{"type":"item","name":"electronic-circuit","amount":0},{"type":"item","name":"coal","amount":1}]
small-electric-pole-recycling|0.0625|recycling|other|other|[{"type":"item","name":"small-electric-pole","amount":1}]|[{"type":"item","name":"wood","amount":0},{"type":"item","name":"copper-cable","amount":0}]
small-lamp-recycling|0.0625|recycling|other|other|[{"type":"item","name":"small-lamp","amount":1}]|[{"type":"item","name":"electronic-circuit","amount":0},{"type":"item","name":"copper-cable","amount":0},{"type":"item","name":"iron-plate","amount":0}]
solar-panel-equipment-recycling|0.625|recycling|other|other|[{"type":"item","name":"solar-panel-equipment","amount":1}]|[{"type":"item","name":"solar-panel","amount":0},{"type":"item","name":"advanced-circuit","amount":0},{"type":"item","name":"steel-plate","amount":1}]
solar-panel-recycling|0.625|recycling|other|other|[{"type":"item","name":"solar-panel","amount":1}]|[{"type":"item","name":"steel-plate","amount":1},{"type":"item","name":"electronic-circuit","amount":3},{"type":"item","name":"copper-plate","amount":1}]
space-platform-foundation-recycling|0.625|recycling|other|other|[{"type":"item","name":"space-platform-foundation","amount":1}]|[{"type":"item","name":"steel-plate","amount":5},{"type":"item","name":"copper-cable","amount":5}]
space-platform-hub-recycling|0.0625|recycling|other|other|[{"type":"item","name":"space-platform-hub","amount":1}]|[{"type":"item","name":"space-platform-hub","amount":1}]
space-platform-starter-pack-recycling|3.75|recycling|other|other|[{"type":"item","name":"space-platform-starter-pack","amount":1}]|[{"type":"item","name":"space-platform-foundation","amount":15},{"type":"item","name":"steel-plate","amount":5},{"type":"item","name":"processing-unit","amount":5}]
speed-module-2-recycling|1.875|recycling|other|other|[{"type":"item","name":"speed-module-2","amount":1}]|[{"type":"item","name":"speed-module","amount":1},{"type":"item","name":"advanced-circuit","amount":1},{"type":"item","name":"processing-unit","amount":1}]
speed-module-3-recycling|3.75|recycling|other|other|[{"type":"item","name":"speed-module-3","amount":1}]|[{"type":"item","name":"speed-module-2","amount":1},{"type":"item","name":"advanced-circuit","amount":1},{"type":"item","name":"processing-unit","amount":1},{"type":"item","name":"tungsten-carbide","amount":0}]
speed-module-recycling|0.9375|recycling|other|other|[{"type":"item","name":"speed-module","amount":1}]|[{"type":"item","name":"advanced-circuit","amount":1},{"type":"item","name":"electronic-circuit","amount":1}]
spidertron-recycling|0.625|recycling|other|other|[{"type":"item","name":"spidertron","amount":1}]|[{"type":"item","name":"exoskeleton-equipment","amount":1},{"type":"item","name":"fission-reactor-equipment","amount":0},{"type":"item","name":"rocket-turret","amount":0},{"type":"item","name":"radar","amount":0},{"type":"item","name":"raw-fish","amount":0}]
spidertron-remote-recycling|0.0625|recycling|other|other|[{"type":"item","name":"spidertron-remote","amount":1}]|[{"type":"item","name":"spidertron-remote","amount":1}]
splitter-recycling|0.0625|recycling|other|other|[{"type":"item","name":"splitter","amount":1}]|[{"type":"item","name":"electronic-circuit","amount":1},{"type":"item","name":"iron-plate","amount":1},{"type":"item","name":"transport-belt","amount":1}]
stack-inserter-recycling|0.03125|recycling|other|other|[{"type":"item","name":"stack-inserter","amount":1}]|[{"type":"item","name":"bulk-inserter","amount":0},{"type":"item","name":"processing-unit","amount":0},{"type":"item","name":"carbon-fiber","amount":0},{"type":"item","name":"jelly","amount":2}]
steam-engine-recycling|0.0625|recycling|other|other|[{"type":"item","name":"steam-engine","amount":1}]|[{"type":"item","name":"iron-gear-wheel","amount":2},{"type":"item","name":"pipe","amount":1},{"type":"item","name":"iron-plate","amount":2}]
steam-turbine-recycling|0.1875|recycling|other|other|[{"type":"item","name":"steam-turbine","amount":1}]|[{"type":"item","name":"iron-gear-wheel","amount":12},{"type":"item","name":"copper-plate","amount":12},{"type":"item","name":"pipe","amount":5}]
steel-furnace-recycling|0.1875|recycling|other|other|[{"type":"item","name":"steel-furnace","amount":1}]|[{"type":"item","name":"steel-plate","amount":1},{"type":"item","name":"stone-brick","amount":2}]
storage-chest-recycling|0.0625|recycling|other|other|[{"type":"item","name":"storage-chest","amount":1}]|[{"type":"item","name":"steel-chest","amount":0},{"type":"item","name":"electronic-circuit","amount":0},{"type":"item","name":"advanced-circuit","amount":0}]
storage-tank-recycling|0.1875|recycling|other|other|[{"type":"item","name":"storage-tank","amount":1}]|[{"type":"item","name":"iron-plate","amount":5},{"type":"item","name":"steel-plate","amount":1}]
submachine-gun-recycling|0.625|recycling|other|other|[{"type":"item","name":"submachine-gun","amount":1}]|[{"type":"item","name":"iron-gear-wheel","amount":2},{"type":"item","name":"copper-plate","amount":1},{"type":"item","name":"iron-plate","amount":2}]
substation-recycling|0.0625|recycling|other|other|[{"type":"item","name":"substation","amount":1}]|[{"type":"item","name":"steel-plate","amount":2},{"type":"item","name":"advanced-circuit","amount":1},{"type":"item","name":"copper-cable","amount":1}]
supercapacitor-recycling|0.625|recycling|other|other|[{"type":"item","name":"supercapacitor","amount":1}]|[{"type":"item","name":"holmium-plate","amount":0},{"type":"item","name":"superconductor","amount":0},{"type":"item","name":"electronic-circuit","amount":1},{"type":"item","name":"battery","amount":0}]
tank-recycling|0.3125|recycling|other|other|[{"type":"item","name":"tank","amount":1}]|[{"type":"item","name":"engine-unit","amount":8},{"type":"item","name":"steel-plate","amount":12},{"type":"item","name":"iron-gear-wheel","amount":3},{"type":"item","name":"advanced-circuit","amount":2}]
tesla-ammo-recycling|1.875|recycling|other|other|[{"type":"item","name":"tesla-ammo","amount":1}]|[{"type":"item","name":"supercapacitor","amount":0},{"type":"item","name":"plastic-bar","amount":0}]
tesla-turret-recycling|1.875|recycling|other|other|[{"type":"item","name":"tesla-turret","amount":1}]|[{"type":"item","name":"teslagun","amount":0},{"type":"item","name":"supercapacitor","amount":2},{"type":"item","name":"processing-unit","amount":2},{"type":"item","name":"superconductor","amount":12}]
teslagun-recycling|1.875|recycling|other|other|[{"type":"item","name":"teslagun","amount":1}]|[{"type":"item","name":"holmium-plate","amount":2},{"type":"item","name":"superconductor","amount":2},{"type":"item","name":"plastic-bar","amount":7}]
thruster-recycling|0.625|recycling|other|other|[{"type":"item","name":"thruster","amount":1}]|[{"type":"item","name":"steel-plate","amount":2},{"type":"item","name":"processing-unit","amount":2},{"type":"item","name":"electric-engine-unit","amount":1}]
toolbelt-equipment-recycling|0.625|recycling|other|other|[{"type":"item","name":"toolbelt-equipment","amount":1}]|[{"type":"item","name":"advanced-circuit","amount":0},{"type":"item","name":"carbon-fiber","amount":2}]
train-stop-recycling|0.0625|recycling|other|other|[{"type":"item","name":"train-stop","amount":1}]|[{"type":"item","name":"electronic-circuit","amount":1},{"type":"item","name":"iron-plate","amount":1},{"type":"item","name":"iron-stick","amount":1},{"type":"item","name":"steel-plate","amount":0}]
transport-belt-recycling|0.0625|recycling|other|other|[{"type":"item","name":"transport-belt","amount":1}]|[{"type":"item","name":"iron-plate","amount":0},{"type":"item","name":"iron-gear-wheel","amount":0}]
turbo-loader-recycling|1.25|recycling|other|other|[{"type":"item","name":"turbo-loader","amount":1}]|[{"type":"item","name":"turbo-transport-belt","amount":1},{"type":"item","name":"express-loader","amount":0}]
turbo-splitter-recycling|0.125|recycling|other|other|[{"type":"item","name":"turbo-splitter","amount":1}]|[{"type":"item","name":"express-splitter","amount":0},{"type":"item","name":"tungsten-plate","amount":3},{"type":"item","name":"processing-unit","amount":0}]
turbo-transport-belt-recycling|0.0625|recycling|other|other|[{"type":"item","name":"turbo-transport-belt","amount":1}]|[{"type":"item","name":"tungsten-plate","amount":1},{"type":"item","name":"express-transport-belt","amount":0}]
turbo-underground-belt-recycling|0.125|recycling|other|other|[{"type":"item","name":"turbo-underground-belt","amount":1}]|[{"type":"item","name":"tungsten-plate","amount":5},{"type":"item","name":"express-underground-belt","amount":0}]
underground-belt-recycling|0.0625|recycling|other|other|[{"type":"item","name":"underground-belt","amount":1}]|[{"type":"item","name":"iron-plate","amount":1},{"type":"item","name":"transport-belt","amount":0}]
uranium-cannon-shell-recycling|0.75|recycling|other|other|[{"type":"item","name":"uranium-cannon-shell","amount":1}]|[{"type":"item","name":"cannon-shell","amount":0},{"type":"item","name":"uranium-238","amount":0}]
uranium-rounds-magazine-recycling|0.625|recycling|other|other|[{"type":"item","name":"uranium-rounds-magazine","amount":1}]|[{"type":"item","name":"piercing-rounds-magazine","amount":0},{"type":"item","name":"uranium-238","amount":0}]
parameter-0-recycling|0.0625|recycling|other|other|[{"type":"item","name":"parameter-0","amount":1}]|[{"type":"item","name":"parameter-0","amount":1}]
parameter-1-recycling|0.0625|recycling|other|other|[{"type":"item","name":"parameter-1","amount":1}]|[{"type":"item","name":"parameter-1","amount":1}]
parameter-2-recycling|0.0625|recycling|other|other|[{"type":"item","name":"parameter-2","amount":1}]|[{"type":"item","name":"parameter-2","amount":1}]
parameter-3-recycling|0.0625|recycling|other|other|[{"type":"item","name":"parameter-3","amount":1}]|[{"type":"item","name":"parameter-3","amount":1}]
parameter-4-recycling|0.0625|recycling|other|other|[{"type":"item","name":"parameter-4","amount":1}]|[{"type":"item","name":"parameter-4","amount":1}]
parameter-5-recycling|0.0625|recycling|other|other|[{"type":"item","name":"parameter-5","amount":1}]|[{"type":"item","name":"parameter-5","amount":1}]
parameter-6-recycling|0.0625|recycling|other|other|[{"type":"item","name":"parameter-6","amount":1}]|[{"type":"item","name":"parameter-6","amount":1}]
parameter-7-recycling|0.0625|recycling|other|other|[{"type":"item","name":"parameter-7","amount":1}]|[{"type":"item","name":"parameter-7","amount":1}]
parameter-8-recycling|0.0625|recycling|other|other|[{"type":"item","name":"parameter-8","amount":1}]|[{"type":"item","name":"parameter-8","amount":1}]
parameter-9-recycling|0.0625|recycling|other|other|[{"type":"item","name":"parameter-9","amount":1}]|[{"type":"item","name":"parameter-9","amount":1}]
automation-science-pack-recycling|0.3125|recycling|other|other|[{"type":"item","name":"automation-science-pack","amount":1}]|[{"type":"item","name":"automation-science-pack","amount":1}]
tank-machine-gun-recycling|0.0625|recycling|other|other|[{"type":"item","name":"tank-machine-gun","amount":1}]|[{"type":"item","name":"tank-machine-gun","amount":1}]
vehicle-machine-gun-recycling|0.0625|recycling|other|other|[{"type":"item","name":"vehicle-machine-gun","amount":1}]|[{"type":"item","name":"vehicle-machine-gun","amount":1}]
crude-oil-barrel-recycling|0.0125|recycling|other|other|[{"type":"item","name":"crude-oil-barrel","amount":1}]|[{"type":"item","name":"barrel","amount":0}]
fluoroketone-cold-barrel-recycling|0.0125|recycling|other|other|[{"type":"item","name":"fluoroketone-cold-barrel","amount":1}]|[{"type":"item","name":"barrel","amount":0}]
fluoroketone-hot-barrel-recycling|0.0125|recycling|other|other|[{"type":"item","name":"fluoroketone-hot-barrel","amount":1}]|[{"type":"item","name":"barrel","amount":0}]
heavy-oil-barrel-recycling|0.0125|recycling|other|other|[{"type":"item","name":"heavy-oil-barrel","amount":1}]|[{"type":"item","name":"barrel","amount":0}]
light-oil-barrel-recycling|0.0125|recycling|other|other|[{"type":"item","name":"light-oil-barrel","amount":1}]|[{"type":"item","name":"barrel","amount":0}]
lubricant-barrel-recycling|0.0125|recycling|other|other|[{"type":"item","name":"lubricant-barrel","amount":1}]|[{"type":"item","name":"barrel","amount":0}]
petroleum-gas-barrel-recycling|0.0125|recycling|other|other|[{"type":"item","name":"petroleum-gas-barrel","amount":1}]|[{"type":"item","name":"barrel","amount":0}]
sulfuric-acid-barrel-recycling|0.0125|recycling|other|other|[{"type":"item","name":"sulfuric-acid-barrel","amount":1}]|[{"type":"item","name":"barrel","amount":0}]
water-barrel-recycling|0.0125|recycling|other|other|[{"type":"item","name":"water-barrel","amount":1}]|[{"type":"item","name":"barrel","amount":0}]
electric-energy-interface-recycling|0.0625|recycling|other|other|[{"type":"item","name":"electric-energy-interface","amount":1}]|[{"type":"item","name":"electric-energy-interface","amount":1}]
linked-chest-recycling|0.0625|recycling|other|other|[{"type":"item","name":"linked-chest","amount":1}]|[{"type":"item","name":"linked-chest","amount":1}]
calcite-recycling|0.0625|recycling|other|other|[{"type":"item","name":"calcite","amount":1}]|[{"type":"item","name":"calcite","amount":1}]
metallic-asteroid-chunk-recycling|0.0625|recycling|other|other|[{"type":"item","name":"metallic-asteroid-chunk","amount":1}]|[{"type":"item","name":"metallic-asteroid-chunk","amount":1}]
bioflux-recycling|0.375|recycling|other|other|[{"type":"item","name":"bioflux","amount":1}]|[{"type":"item","name":"bioflux","amount":1}]
yumako-mash-recycling|0.0625|recycling|other|other|[{"type":"item","name":"yumako-mash","amount":1}]|[{"type":"item","name":"yumako-mash","amount":1}]
jelly-recycling|0.0625|recycling|other|other|[{"type":"item","name":"jelly","amount":1}]|[{"type":"item","name":"jelly","amount":1}]
carbon-fiber-recycling|0.3125|recycling|other|other|[{"type":"item","name":"carbon-fiber","amount":1}]|[{"type":"item","name":"carbon-fiber","amount":1}]
yumako-seed-recycling|0.0625|recycling|other|other|[{"type":"item","name":"yumako-seed","amount":1}]|[{"type":"item","name":"yumako-seed","amount":1}]
jellynut-seed-recycling|0.0625|recycling|other|other|[{"type":"item","name":"jellynut-seed","amount":1}]|[{"type":"item","name":"jellynut-seed","amount":1}]
tree-seed-recycling|0.0625|recycling|other|other|[{"type":"item","name":"tree-seed","amount":1}]|[{"type":"item","name":"tree-seed","amount":1}]
firearm-magazine-recycling|0.0625|recycling|other|other|[{"type":"item","name":"firearm-magazine","amount":1}]|[{"type":"item","name":"iron-plate","amount":1}]
iron-chest-recycling|0.0625|recycling|other|other|[{"type":"item","name":"iron-chest","amount":1}]|[{"type":"item","name":"iron-plate","amount":2}]
iron-gear-wheel-recycling|0.0625|recycling|other|other|[{"type":"item","name":"iron-gear-wheel","amount":1}]|[{"type":"item","name":"iron-plate","amount":0}]
iron-plate-recycling|0.2|recycling|other|other|[{"type":"item","name":"iron-plate","amount":1}]|[{"type":"item","name":"iron-plate","amount":1}]
iron-stick-recycling|0.0625|recycling|other|other|[{"type":"item","name":"iron-stick","amount":1}]|[{"type":"item","name":"iron-plate","amount":0}]
light-armor-recycling|0.1875|recycling|other|other|[{"type":"item","name":"light-armor","amount":1}]|[{"type":"item","name":"iron-plate","amount":10}]
pipe-recycling|0.0625|recycling|other|other|[{"type":"item","name":"pipe","amount":1}]|[{"type":"item","name":"iron-plate","amount":0}]
copper-cable-recycling|0.0625|recycling|other|other|[{"type":"item","name":"copper-cable","amount":1}]|[{"type":"item","name":"copper-plate","amount":0}]
copper-plate-recycling|0.2|recycling|other|other|[{"type":"item","name":"copper-plate","amount":1}]|[{"type":"item","name":"copper-plate","amount":1}]
barrel-recycling|0.0625|recycling|other|other|[{"type":"item","name":"barrel","amount":1}]|[{"type":"item","name":"steel-plate","amount":0}]
steel-chest-recycling|0.0625|recycling|other|other|[{"type":"item","name":"steel-chest","amount":1}]|[{"type":"item","name":"steel-plate","amount":2}]
steel-plate-recycling|1|recycling|other|other|[{"type":"item","name":"steel-plate","amount":1}]|[{"type":"item","name":"steel-plate","amount":1}]
stone-brick-recycling|0.2|recycling|other|other|[{"type":"item","name":"stone-brick","amount":1}]|[{"type":"item","name":"stone-brick","amount":1}]
stone-wall-recycling|0.0625|recycling|other|other|[{"type":"item","name":"stone-wall","amount":1}]|[{"type":"item","name":"stone-brick","amount":1}]
uranium-235-recycling|0.0625|recycling|other|other|[{"type":"item","name":"uranium-235","amount":1}]|[{"type":"item","name":"uranium-235","amount":1}]
uranium-238-recycling|0.0625|recycling|other|other|[{"type":"item","name":"uranium-238","amount":1}]|[{"type":"item","name":"uranium-238","amount":1}]
wood-recycling|0.0625|recycling|other|other|[{"type":"item","name":"wood","amount":1}]|[{"type":"item","name":"wood","amount":1}]
wooden-chest-recycling|0.0625|recycling|other|other|[{"type":"item","name":"wooden-chest","amount":1}]|[{"type":"item","name":"wood","amount":0}]
discharge-defense-remote-recycling|0.0625|recycling|other|other|[{"type":"item","name":"discharge-defense-remote","amount":1}]|[{"type":"item","name":"discharge-defense-remote","amount":1}]
yumako-recycling|0.0625|recycling|other|other|[{"type":"item","name":"yumako","amount":1}]|[{"type":"item","name":"yumako","amount":1}]
jellynut-recycling|0.0625|recycling|other|other|[{"type":"item","name":"jellynut","amount":1}]|[{"type":"item","name":"jellynut","amount":1}]
iron-bacteria-recycling|0.0625|recycling|other|other|[{"type":"item","name":"iron-bacteria","amount":1}]|[{"type":"item","name":"iron-bacteria","amount":1}]
copper-bacteria-recycling|0.0625|recycling|other|other|[{"type":"item","name":"copper-bacteria","amount":1}]|[{"type":"item","name":"copper-bacteria","amount":1}]
carbonic-asteroid-chunk-recycling|0.0625|recycling|other|other|[{"type":"item","name":"carbonic-asteroid-chunk","amount":1}]|[{"type":"item","name":"carbonic-asteroid-chunk","amount":1}]
rocket-fuel-recycling|0.9375|recycling|other|other|[{"type":"item","name":"rocket-fuel","amount":1}]|[{"type":"item","name":"solid-fuel","amount":2}]
solid-fuel-recycling|0.0625|recycling|other|other|[{"type":"item","name":"solid-fuel","amount":1}]|[{"type":"item","name":"solid-fuel","amount":1}]
plastic-bar-recycling|0.0625|recycling|other|other|[{"type":"item","name":"plastic-bar","amount":1}]|[{"type":"item","name":"plastic-bar","amount":1}]
sulfur-recycling|0.0625|recycling|other|other|[{"type":"item","name":"sulfur","amount":1}]|[{"type":"item","name":"sulfur","amount":1}]
explosives-recycling|0.25|recycling|other|other|[{"type":"item","name":"explosives","amount":1}]|[{"type":"item","name":"explosives","amount":1}]
carbon-recycling|0.0625|recycling|other|other|[{"type":"item","name":"carbon","amount":1}]|[{"type":"item","name":"carbon","amount":1}]
coal-recycling|0.0625|recycling|other|other|[{"type":"item","name":"coal","amount":1}]|[{"type":"item","name":"coal","amount":1}]
hazard-concrete-recycling|0.015625|recycling|other|other|[{"type":"item","name":"hazard-concrete","amount":1}]|[{"type":"item","name":"concrete","amount":0}]
refined-hazard-concrete-recycling|0.015625|recycling|other|other|[{"type":"item","name":"refined-hazard-concrete","amount":1}]|[{"type":"item","name":"refined-concrete","amount":0}]
tank-flamethrower-recycling|0.0625|recycling|other|other|[{"type":"item","name":"tank-flamethrower","amount":1}]|[{"type":"item","name":"tank-flamethrower","amount":1}]
holmium-ore-recycling|0.0625|recycling|other|other|[{"type":"item","name":"holmium-ore","amount":1}]|[{"type":"item","name":"holmium-ore","amount":1}]
holmium-plate-recycling|0.0625|recycling|other|other|[{"type":"item","name":"holmium-plate","amount":1}]|[{"type":"item","name":"holmium-plate","amount":1}]
superconductor-recycling|0.3125|recycling|other|other|[{"type":"item","name":"superconductor","amount":1}]|[{"type":"item","name":"superconductor","amount":1}]
lane-splitter-recycling|0.0625|recycling|other|other|[{"type":"item","name":"lane-splitter","amount":1}]|[{"type":"item","name":"lane-splitter","amount":1}]
linked-belt-recycling|0.0625|recycling|other|other|[{"type":"item","name":"linked-belt","amount":1}]|[{"type":"item","name":"linked-belt","amount":1}]
logistic-science-pack-recycling|0.375|recycling|other|other|[{"type":"item","name":"logistic-science-pack","amount":1}]|[{"type":"item","name":"logistic-science-pack","amount":1}]
artillery-targeting-remote-recycling|0.0625|recycling|other|other|[{"type":"item","name":"artillery-targeting-remote","amount":1}]|[{"type":"item","name":"artillery-targeting-remote","amount":1}]
uranium-fuel-cell-recycling|0.625|recycling|other|other|[{"type":"item","name":"uranium-fuel-cell","amount":1}]|[{"type":"item","name":"uranium-fuel-cell","amount":1}]
depleted-uranium-fuel-cell-recycling|0.0625|recycling|other|other|[{"type":"item","name":"depleted-uranium-fuel-cell","amount":1}]|[{"type":"item","name":"depleted-uranium-fuel-cell","amount":1}]
blueprint-recycling|0.0625|recycling|other|other|[{"type":"item","name":"blueprint","amount":1}]|[{"type":"item","name":"blueprint","amount":1}]
deconstruction-planner-recycling|0.0625|recycling|other|other|[{"type":"item","name":"deconstruction-planner","amount":1}]|[{"type":"item","name":"deconstruction-planner","amount":1}]
upgrade-planner-recycling|0.0625|recycling|other|other|[{"type":"item","name":"upgrade-planner","amount":1}]|[{"type":"item","name":"upgrade-planner","amount":1}]
blueprint-book-recycling|0.0625|recycling|other|other|[{"type":"item","name":"blueprint-book","amount":1}]|[{"type":"item","name":"blueprint-book","amount":1}]
copy-paste-tool-recycling|0.0625|recycling|other|other|[{"type":"item","name":"copy-paste-tool","amount":1}]|[{"type":"item","name":"copy-paste-tool","amount":1}]
cut-paste-tool-recycling|0.0625|recycling|other|other|[{"type":"item","name":"cut-paste-tool","amount":1}]|[{"type":"item","name":"cut-paste-tool","amount":1}]
biter-egg-recycling|0.625|recycling|other|other|[{"type":"item","name":"biter-egg","amount":1}]|[{"type":"item","name":"biter-egg","amount":1}]
pentapod-egg-recycling|0.9375|recycling|other|other|[{"type":"item","name":"pentapod-egg","amount":1}]|[{"type":"item","name":"pentapod-egg","amount":1}]
landfill-recycling|0.03125|recycling|other|other|[{"type":"item","name":"landfill","amount":1}]|[{"type":"item","name":"landfill","amount":1}]
lithium-recycling|1.25|recycling|other|other|[{"type":"item","name":"lithium","amount":1}]|[{"type":"item","name":"lithium","amount":1}]
lithium-plate-recycling|0.4|recycling|other|other|[{"type":"item","name":"lithium-plate","amount":1}]|[{"type":"item","name":"lithium-plate","amount":1}]
fusion-power-cell-recycling|0.625|recycling|other|other|[{"type":"item","name":"fusion-power-cell","amount":1}]|[{"type":"item","name":"fusion-power-cell","amount":1}]
military-science-pack-recycling|0.625|recycling|other|other|[{"type":"item","name":"military-science-pack","amount":1}]|[{"type":"item","name":"military-science-pack","amount":1}]
nutrients-recycling|0.125|recycling|other|other|[{"type":"item","name":"nutrients","amount":1}]|[{"type":"item","name":"spoilage","amount":2}]
spoilage-recycling|0.0625|recycling|other|other|[{"type":"item","name":"spoilage","amount":1}]|[{"type":"item","name":"spoilage","amount":1}]
oxide-asteroid-chunk-recycling|0.0625|recycling|other|other|[{"type":"item","name":"oxide-asteroid-chunk","amount":1}]|[{"type":"item","name":"oxide-asteroid-chunk","amount":1}]
tungsten-ore-recycling|0.0625|recycling|other|other|[{"type":"item","name":"tungsten-ore","amount":1}]|[{"type":"item","name":"tungsten-ore","amount":1}]
tungsten-carbide-recycling|0.0625|recycling|other|other|[{"type":"item","name":"tungsten-carbide","amount":1}]|[{"type":"item","name":"tungsten-carbide","amount":1}]
tungsten-plate-recycling|0.625|recycling|other|other|[{"type":"item","name":"tungsten-plate","amount":1}]|[{"type":"item","name":"tungsten-plate","amount":1}]
chemical-science-pack-recycling|1.5|recycling|other|other|[{"type":"item","name":"chemical-science-pack","amount":1}]|[{"type":"item","name":"chemical-science-pack","amount":1}]
promethium-asteroid-chunk-recycling|0.0625|recycling|other|other|[{"type":"item","name":"promethium-asteroid-chunk","amount":1}]|[{"type":"item","name":"promethium-asteroid-chunk","amount":1}]
stone-furnace-recycling|0.0625|recycling|other|other|[{"type":"item","name":"stone-furnace","amount":1}]|[{"type":"item","name":"stone","amount":1}]
stone-recycling|0.0625|recycling|other|other|[{"type":"item","name":"stone","amount":1}]|[{"type":"item","name":"stone","amount":1}]
selection-tool-recycling|0.0625|recycling|other|other|[{"type":"item","name":"selection-tool","amount":1}]|[{"type":"item","name":"selection-tool","amount":1}]
flamethrower-ammo-recycling|0.375|recycling|other|other|[{"type":"item","name":"flamethrower-ammo","amount":1}]|[{"type":"item","name":"flamethrower-ammo","amount":1}]
iron-ore-recycling|0.0625|recycling|other|other|[{"type":"item","name":"iron-ore","amount":1}]|[{"type":"item","name":"iron-ore","amount":1}]
production-science-pack-recycling|1.3125|recycling|other|other|[{"type":"item","name":"production-science-pack","amount":1}]|[{"type":"item","name":"production-science-pack","amount":1}]
copper-ore-recycling|0.0625|recycling|other|other|[{"type":"item","name":"copper-ore","amount":1}]|[{"type":"item","name":"copper-ore","amount":1}]
utility-science-pack-recycling|1.3125|recycling|other|other|[{"type":"item","name":"utility-science-pack","amount":1}]|[{"type":"item","name":"utility-science-pack","amount":1}]
space-science-pack-recycling|0.9375|recycling|other|other|[{"type":"item","name":"space-science-pack","amount":1}]|[{"type":"item","name":"space-science-pack","amount":1}]
uranium-ore-recycling|0.0625|recycling|other|other|[{"type":"item","name":"uranium-ore","amount":1}]|[{"type":"item","name":"uranium-ore","amount":1}]
metallurgic-science-pack-recycling|0.625|recycling|other|other|[{"type":"item","name":"metallurgic-science-pack","amount":1}]|[{"type":"item","name":"metallurgic-science-pack","amount":1}]
raw-fish-recycling|0.0625|recycling|other|other|[{"type":"item","name":"raw-fish","amount":1}]|[{"type":"item","name":"raw-fish","amount":1}]
electromagnetic-science-pack-recycling|0.625|recycling|other|other|[{"type":"item","name":"electromagnetic-science-pack","amount":1}]|[{"type":"item","name":"electromagnetic-science-pack","amount":1}]
